Query,Region,Title,Price (USD),Time Left,Buying Options,Condition,Health,Scrap Value,Off-Market Contacts,Seller,Link,Image
vintage diver,EBAY_US,Vintage 1970's Mens Timex Viscount Automatic Military Crosshair Mechanical Watch,399,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Excellent,UNKNOWN,N/A,None,buysumtyme61,"=HYPERLINK(""https://www.ebay.com/itm/178404180141?_skw=vintage+diver&hash=item2989b7c0ad:g:21MAAeSwZoJqejzN"", ""Open eBay"")",https://i.ebayimg.com/images/g/21MAAeSwZoJqejzN/s-l225.jpg
vintage diver,EBAY_US,RARE VINTAGE 1980s TWO TONE ELNARD DIVERS WATCH ED-0002 WORKS UNISEX NEW BATTERY,99,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,birds16994,"=HYPERLINK(""https://www.ebay.com/itm/224936309326?_skw=vintage+diver&hash=item345f3fb24e:g:B-oAAOSw6eNiVzzh"", ""Open eBay"")",https://i.ebayimg.com/images/g/B-oAAOSw6eNiVzzh/s-l225.jpg
vintage diver,EBAY_US,Bulova Vintage Marine Star Men's 200m watch C8671142,199,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,cassie990,"=HYPERLINK(""https://www.ebay.com/itm/127920744130?_skw=vintage+diver&hash=item1dc8aba6c2:g:BOYAAeSwOgVqLcyc"", ""Open eBay"")",https://i.ebayimg.com/images/g/BOYAAeSwOgVqLcyc/s-l225.jpg
vintage diver,EBAY_US,Vintage TAG Heuer 4000 WF1411-0 Gray Dial Silver Women's 27mm Watch *US SELLER*,299,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,arlord1,"=HYPERLINK(""https://www.ebay.com/itm/278277401291?_skw=vintage+diver&hash=item40caa02acb:g:fgAAAeSwdSZqfjmo"", ""Open eBay"")",https://i.ebayimg.com/images/g/fgAAAeSwdSZqfjmo/s-l225.jpg
vintage diver,EBAY_US,Vintage Casio G-SHOCK G-2300 Tough Solar 2184 Data Memory World Time,80,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,dawh40,"=HYPERLINK(""https://www.ebay.com/itm/178046703125?_skw=vintage+diver&hash=item2974691615:g:t~MAAeSw8P5p3We8"", ""Open eBay"")",https://i.ebayimg.com/images/g/t~MAAeSw8P5p3We8/s-l225.jpg
vintage diver,EBAY_US,Seiko 7T62-0AE0 SNA304 Quartz Alarm Chronograph Mens Wrist Watch 100M,350,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,greaser25,"=HYPERLINK(""https://www.ebay.com/itm/256856314623?_skw=vintage+diver&hash=item3bcdd452ff:g:ECMAAeSw0adn01eJ"", ""Open eBay"")",https://i.ebayimg.com/images/g/ECMAAeSw0adn01eJ/s-l225.jpg
vintage diver,EBAY_US,Vtg Lucerne Calendar Automatic Watch In Rough Condition Pre Owned Non Working V9,125,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Fair,RUNNING,N/A,None,chalatenango1984,"=HYPERLINK(""https://www.ebay.com/itm/168230918833?_skw=vintage+diver&hash=item272b581ab1:g:0ZYAAeSwFJtpquxx"", ""Open eBay"")",https://i.ebayimg.com/images/g/0ZYAAeSwFJtpquxx/s-l225.jpg
vintage diver,EBAY_US,Vintage Casio MDV-102 Duro Marlin Super Illuminator 200M Diver Watch 3304,249,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,jimmy-renslow,"=HYPERLINK(""https://www.ebay.com/itm/178404331043?_skw=vintage+diver&hash=item2989ba0e23:g:bCEAAeSwEi9qfkUj"", ""Open eBay"")",https://i.ebayimg.com/images/g/bCEAAeSwEi9qfkUj/s-l225.jpg
vintage diver,EBAY_US,"Vintage 1970's Swank Gran Sport 150 French Dive Watch/Tropical Black Dial,Patina",475,Unknown,"Buy It Now, Accepts Offers",Seller refurbished,UNKNOWN,N/A,None,devox-watches,"=HYPERLINK(""https://www.ebay.com/itm/146894052109?_skw=vintage+diver&hash=item2233915b0d:g:fQ8AAeSwqn1o7Xoa"", ""Open eBay"")",https://i.ebayimg.com/images/g/fQ8AAeSwqn1o7Xoa/s-l225.jpg
vintage diver,EBAY_US,VINTAGE TECHNOS LADIES SWISS WATCH WATER RESISTANT 20ATMS STAINLESS STEEL QUARTZ,100,Unknown,"Buy It Now, Accepts Offers",New without box or papers,UNKNOWN,N/A,None,myclem,"=HYPERLINK(""https://www.ebay.com/itm/265884291697?_skw=vintage+diver&hash=item3de7f05271:g:ZCwAAOSwF6djIQxy"", ""Open eBay"")",https://i.ebayimg.com/images/g/ZCwAAOSwF6djIQxy/s-l225.jpg
vintage diver,EBAY_US,Vintage PULSAR BY SEIKO  Chronograph Tachymeter Dive Watch New Battery  Japan ,100,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,vintagetreelane,"=HYPERLINK(""https://www.ebay.com/itm/167715058177?_skw=vintage+diver&hash=item270c98b201:g:~RcAAeSwrRZonR5h"", ""Open eBay"")",https://i.ebayimg.com/images/g/~RcAAeSwrRZonR5h/s-l225.jpg
vintage diver,EBAY_US,Vintage 90s Quiksilver Sport Diver Watch Japan Digital Surf Blue Jelly Rare,95,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Excellent,UNKNOWN,N/A,None,skeie-deals,"=HYPERLINK(""https://www.ebay.com/itm/307061890275?_skw=vintage+diver&hash=item477e509ce3:g:PaEAAeSw9h1qVXU2"", ""Open eBay"")",https://i.ebayimg.com/images/g/PaEAAeSw9h1qVXU2/s-l225.jpg
vintage diver,EBAY_US,"Vintage Pre-owned Rare Casio Marlin W-23 Module 248 WORKING, new battery",270,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,RUNNING,N/A,None,rebecjohnson,"=HYPERLINK(""https://www.ebay.com/itm/127622182768?_skw=vintage+diver&hash=item1db6dff770:g:BAsAAeSw7MRpZulY"", ""Open eBay"")",https://i.ebayimg.com/images/g/BAsAAeSw7MRpZulY/s-l225.jpg
vintage diver,EBAY_US,Vintage MICHELE Chrohograph Date Red Sec Hand SS 39mm Quartz 71-406-C Men Watch,594,Unknown,Buy It Now,Seller refurbished,UNKNOWN,N/A,None,aventuraflorida,"=HYPERLINK(""https://www.ebay.com/itm/287459611651?_skw=vintage+diver&hash=item42eded9403:g:EykAAeSw8KJqVYDi"", ""Open eBay"")",https://i.ebayimg.com/images/g/EykAAeSw8KJqVYDi/s-l225.jpg
vintage diver,EBAY_US,Vintage Tissot PR 50 Atollo J185/285k Dive Watch Quartz Working,175,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,RUNNING,N/A,None,handriyko,"=HYPERLINK(""https://www.ebay.com/itm/168080784037?_skw=vintage+diver&hash=item2722653aa5:g:WOQAAeSwyQlpZvr6"", ""Open eBay"")",https://i.ebayimg.com/images/g/WOQAAeSwyQlpZvr6/s-l225.jpg
vintage diver,EBAY_US,NEW Florida Gators Fossil Multifunction Watch Vintage  MODEL *RARE*,189,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,don2278,"=HYPERLINK(""https://www.ebay.com/itm/307125432199?_skw=vintage+diver&hash=item47821a2f87:g:AJkAAeSw-8pqBTl3"", ""Open eBay"")",https://i.ebayimg.com/images/g/AJkAAeSw-8pqBTl3/s-l225.jpg
vintage diver,EBAY_US,Vintage SEIKO Scuba Diver 150M 7002-700A 42MM Automatic 21J Day/Date Men's Watch,599,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,solitudeinmind,"=HYPERLINK(""https://www.ebay.com/itm/225705467326?_skw=vintage+diver&hash=item348d181dbe:g:XeYAAOSwhBFk1uAy"", ""Open eBay"")",https://i.ebayimg.com/images/g/XeYAAOSwhBFk1uAy/s-l225.jpg
vintage diver,EBAY_US,St. Moritz Ocean Quartz 20atm vintage diving watch mens,625,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,96season,"=HYPERLINK(""https://www.ebay.com/itm/155664732931?_skw=vintage+diver&hash=item243e575303:g:HMoAAOSwPxlksKmb"", ""Open eBay"")",https://i.ebayimg.com/images/g/HMoAAOSwPxlksKmb/s-l225.jpg
vintage diver,EBAY_US,New Vintage Casio Watch AWS90-7AVCB Analog Digital Touch Solar 50 Meter Water R,423,Unknown,Buy It Now,New without box or papers,UNKNOWN,N/A,None,ejewelry26,"=HYPERLINK(""https://www.ebay.com/itm/174435118520?_skw=vintage+diver&hash=item289d24adb8:g:iVsAAOSwgMxfXsx8"", ""Open eBay"")",https://i.ebayimg.com/images/g/iVsAAOSwgMxfXsx8/s-l225.jpg
vintage diver,EBAY_US,Vintage Citizen Quartz Blue Dial WR100 Day-Date Watch Stainless Steel,90,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,heswatchesarchive,"=HYPERLINK(""https://www.ebay.com/itm/307062130244?_skw=vintage+diver&hash=item477e544644:g:LtAAAeSwUk1qVZdA"", ""Open eBay"")",https://i.ebayimg.com/images/g/LtAAAeSwUk1qVZdA/s-l225.jpg
vintage diver,EBAY_US,VICTORINOX SWISS ARMY MEN’S WATCH 241653 NEW OUTSTANDING WRISTWATCH BROWN DIAL,480,Unknown,"Buy It Now, Accepts Offers",New with box and papers,UNKNOWN,N/A,None,shadowhillstreasures,"=HYPERLINK(""https://www.ebay.com/itm/168231301728?_skw=vintage+diver&hash=item272b5df260:g:LlsAAeSwZcJptMGZ"", ""Open eBay"")",https://i.ebayimg.com/images/g/LlsAAeSwZcJptMGZ/s-l225.jpg
vintage diver,EBAY_US,"Tag Heuer 2000 vintage Professional Men 200m Divers 962006 Swiss 6"" Watch $1500",399,Unknown,Buy It Now,Pre-owned - Excellent,UNKNOWN,N/A,None,leader1-one,"=HYPERLINK(""https://www.ebay.com/itm/327045629396?_skw=vintage+diver&hash=item4c257045d4:g:3KEAAeSwq1pptLzQ"", ""Open eBay"")",https://i.ebayimg.com/images/g/3KEAAeSwq1pptLzQ/s-l225.jpg
vintage diver,EBAY_US,ULTRA RARE DIAL Vintage Sheffield 41MM Diver watch MecH RUNNING for RESTORE,260,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,RUNNING,N/A,None,top_job,"=HYPERLINK(""https://www.ebay.com/itm/326162233662?_skw=vintage+diver&hash=item4bf0c8b93e:g:Rk0AAOSw4pJma6d7"", ""Open eBay"")",https://i.ebayimg.com/images/g/Rk0AAOSw4pJma6d7/s-l225.jpg
vintage diver,EBAY_US,Vintage 90s Casio AMW-320C 358 “Arnie” Ana-Digi Dive Watch Champagne Dial Maroon,249,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,timelesstrinketco,"=HYPERLINK(""https://www.ebay.com/itm/147503513867?_skw=vintage+diver&hash=item2257e5010b:g:FRsAAeSw-Mdqfnz-"", ""Open eBay"")",https://i.ebayimg.com/images/g/FRsAAeSw-Mdqfnz-/s-l225.jpg
vintage diver,EBAY_US,Vintage Swiss Made Sheffield Super Waterproof Diver Mechanic 17J Watch Runs lot.,699,Unknown,Buy It Now,Pre-owned - Good,RUNNING,N/A,None,flashdealsallday,"=HYPERLINK(""https://www.ebay.com/itm/127230988075?_skw=vintage+diver&hash=item1d9f8ecf2b:g:ZjQAAeSw1b5obXUX"", ""Open eBay"")",https://i.ebayimg.com/images/g/ZjQAAeSw1b5obXUX/s-l225.jpg
vintage diver,EBAY_US,"Vintage Casio FT-200 ""Fish In Time"" Watch – Module 1879  – Working – Rare",115,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,RUNNING,N/A,None,adc_global,"=HYPERLINK(""https://www.ebay.com/itm/236936624458?_skw=vintage+diver&hash=item372a85f94a:g:egEAAeSwN-lqVaYt"", ""Open eBay"")",https://i.ebayimg.com/images/g/egEAAeSwN-lqVaYt/s-l225.jpg
vintage diver,EBAY_US,Vintage GRUEN Sport Watch,59,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,gepa5094,"=HYPERLINK(""https://www.ebay.com/itm/178308874031?_skw=vintage+diver&hash=item2984097f2f:g:vtQAAeSw3yhqVahb"", ""Open eBay"")",https://i.ebayimg.com/images/g/vtQAAeSw3yhqVahb/s-l225.jpg
vintage diver,EBAY_US,New! Vintage 2001 Timex IronMan 40mm Mens Digital Sport Watch Full Set NOS,71,Unknown,"Buy It Now, Accepts Offers",New with box and papers,UNKNOWN,N/A,None,watchmegobroke,"=HYPERLINK(""https://www.ebay.com/itm/287523912505?_skw=vintage+diver&hash=item42f1c2bb39:g:10MAAeSwLQ1p3b~a"", ""Open eBay"")",https://i.ebayimg.com/images/g/10MAAeSwLQ1p3b~a/s-l225.jpg
vintage diver,EBAY_US,Vintage Men's Stauer Large Chrono Watch Wristwatch Timer Alarm 33207 Digital,75,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,phel9484,"=HYPERLINK(""https://www.ebay.com/itm/127231092721?_skw=vintage+diver&hash=item1d9f9067f1:g:GPgAAeSwJFFodH1W"", ""Open eBay"")",https://i.ebayimg.com/images/g/GPgAAeSwJFFodH1W/s-l225.jpg
vintage diver,EBAY_US,VTG CASIO G-Shock Quartz Watch G-Glide DW-003 200m Digital Chrono 90’s Clear Gel,80,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Excellent,UNKNOWN,N/A,None,okcomputerblue,"=HYPERLINK(""https://www.ebay.com/itm/178309041425?_skw=vintage+diver&hash=item29840c0d11:g:e20AAeSwy7BqRAdE"", ""Open eBay"")",https://i.ebayimg.com/images/g/e20AAeSwy7BqRAdE/s-l225.jpg
vintage diver,EBAY_US,🤿 Vintage Wyler Incaflex 1976-11620 Mechanical Watch Steel Skin Diver 35mm🌊,418,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,pvtdlr,"=HYPERLINK(""https://www.ebay.com/itm/267511410191?_skw=vintage+diver&hash=item3e48ec2e0f:g:qpMAAOSwSZJnaMm8"", ""Open eBay"")",https://i.ebayimg.com/images/g/qpMAAOSwSZJnaMm8/s-l225.jpg
vintage diver,EBAY_US,Vintage Royce Sea-diver military Men's Watch,231,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,mnjewels,"=HYPERLINK(""https://www.ebay.com/itm/297468230079?_skw=vintage+diver&hash=item45427cf9bf:g:D0MAAeSwOvlodIZV"", ""Open eBay"")",https://i.ebayimg.com/images/g/D0MAAeSwOvlodIZV/s-l225.jpg
vintage diver,EBAY_US,RARE! VTG Seiko SQ 100 Watch Mens,350,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,sunshineshining,"=HYPERLINK(""https://www.ebay.com/itm/226145029419?_skw=vintage+diver&hash=item34a74b4d2b:g:~a8AAOSwgbpmD3L2"", ""Open eBay"")",https://i.ebayimg.com/images/g/~a8AAOSwgbpmD3L2/s-l225.jpg
vintage diver,EBAY_US,Vintage Citizen Promaster Hyper Aqualand digital dive watch D207-089839,239,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,polished_chaos11,"=HYPERLINK(""https://www.ebay.com/itm/147435092985?_skw=vintage+diver&hash=item2253d0fbf9:g:bnMAAeSwE2Fp7XcV"", ""Open eBay"")",https://i.ebayimg.com/images/g/bnMAAeSwE2Fp7XcV/s-l225.jpg
vintage diver,EBAY_US,Vintage Seiko 7T32-7F69 Mens Chronograph Diver Watch 100M Stainless Steele,149,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,electr0zone,"=HYPERLINK(""https://www.ebay.com/itm/198280203192?_skw=vintage+diver&hash=item2e2a6bcbb8:g:btUAAeSwX9xp3dYj"", ""Open eBay"")",https://i.ebayimg.com/images/g/btUAAeSwX9xp3dYj/s-l225.jpg
vintage diver,EBAY_US,Casio Watch Digital DW-400 Tachy Meter 200M Japan Mens Quartz Black Vintage Rare,195,Unknown,"Buy It Now, Accepts Offers",For parts or not working,UNKNOWN,N/A,None,watchliquidators,"=HYPERLINK(""https://www.ebay.com/itm/198496502635?_skw=vintage+diver&hash=item2e3750436b:g:obgAAeSwT55qVdM3"", ""Open eBay"")",https://i.ebayimg.com/images/g/obgAAeSwT55qVdM3/s-l225.jpg
vintage diver,EBAY_US,Vintage Citizen Promaster Divers Watch - Date Display & Dark Glow NEEDS BATTERY,115,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,melsmag_0,"=HYPERLINK(""https://www.ebay.com/itm/226702754493?_skw=vintage+diver&hash=item34c88982bd:g:stEAAeSwPwNn~Pvx"", ""Open eBay"")",https://i.ebayimg.com/images/g/stEAAeSwPwNn~Pvx/s-l225.jpg
vintage diver,EBAY_US,EPECA Ladies Quartz Watch Genuine Garnet Dial Incabloc Vintage,79,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,dt_treasury,"=HYPERLINK(""https://www.ebay.com/itm/267367169259?_skw=vintage+diver&hash=item3e40533ceb:g:~pEAAeSwYOBnyME6"", ""Open eBay"")",https://i.ebayimg.com/images/g/~pEAAeSwYOBnyME6/s-l225.jpg
vintage diver,EBAY_US,Vintage  Pulsar by Seiko 150m Quartz Diver's Watch – Ref Y642-0010. Working,129,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,RUNNING,N/A,None,bladerider-2008,"=HYPERLINK(""https://www.ebay.com/itm/227387906486?_skw=vintage+diver&hash=item34f16019b6:g:z4wAAeSwHQVqLp~F"", ""Open eBay"")",https://i.ebayimg.com/images/g/z4wAAeSwHQVqLp~F/s-l225.jpg
vintage diver,EBAY_US,Vintage 1990s CASIO Swim Trainer ana digi  Chrono SWM-100(Read description),60,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,jaimesfind33,"=HYPERLINK(""https://www.ebay.com/itm/226145661141?_skw=vintage+diver&hash=item34a754f0d5:g:Tm0AAOSw4hRmQ17Q"", ""Open eBay"")",https://i.ebayimg.com/images/g/Tm0AAOSw4hRmQ17Q/s-l225.jpg
vintage diver,EBAY_US,Vintage Casio 709 MTD-1017 Mens Diver Watch 100M Quartz Digital Analog Date 39mm,89,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,caddycat,"=HYPERLINK(""https://www.ebay.com/itm/395797195005?_skw=vintage+diver&hash=item5c2759e8fd:g:t8YAAOSwQpdi-Blt"", ""Open eBay"")",https://i.ebayimg.com/images/g/t8YAAOSwQpdi-Blt/s-l225.jpg
vintage diver,EBAY_US,BRAND NEW Casio AQ-110 Watch Rare Vintage Digital STR-1000 TGW-10 DGW-30,150,Unknown,"Buy It Now, Accepts Offers",New without box or papers,UNKNOWN,N/A,None,dj08_9500,"=HYPERLINK(""https://www.ebay.com/itm/396960983365?_skw=vintage+diver&hash=item5c6cb7e945:g:SzkAAeSwrfVone9N"", ""Open eBay"")",https://i.ebayimg.com/images/g/SzkAAeSwrfVone9N/s-l225.jpg
vintage diver,EBAY_US,Vintage 1987-1994 Casio G-Shock DW-5700C (901) Mens Watch New Bezel & Battery ,149,Unknown,Buy It Now,Seller refurbished,UNKNOWN,N/A,None,flip74am,"=HYPERLINK(""https://www.ebay.com/itm/168159518880?_skw=vintage+diver&hash=item272716a0a0:g:wgUAAeSwSBNpkJMS"", ""Open eBay"")",https://i.ebayimg.com/images/g/wgUAAeSwSBNpkJMS/s-l225.jpg
vintage diver,EBAY_US,MEN'S CROTON VTG AQUAMATIC DIVING WATCH VERY HEAVY BLACK FACE FOR PARTS O REPAIR,60,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,BROKEN/UNTESTED,N/A,None,jdoig77,"=HYPERLINK(""https://www.ebay.com/itm/266172663919?_skw=vintage+diver&hash=item3df920886f:g:t0MAAOSwhy5kEIZN"", ""Open eBay"")",https://i.ebayimg.com/images/g/t0MAAOSwhy5kEIZN/s-l225.jpg
vintage diver,EBAY_US,"Vintage Terramar World Time Dive Watch, Just serviced!",295,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,cyberwar,"=HYPERLINK(""https://www.ebay.com/itm/146772179161?_skw=vintage+diver&hash=item222c4db8d9:g:ojIAAeSwCzdomAX1"", ""Open eBay"")",https://i.ebayimg.com/images/g/ojIAAeSwCzdomAX1/s-l225.jpg
vintage diver,EBAY_US,Marcel & Cie - World Timer Watch - 5 ATM - Vintage Mens Watch - Fully Serviced ,345,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,cyberwar,"=HYPERLINK(""https://www.ebay.com/itm/146772190544?_skw=vintage+diver&hash=item222c4de550:g:qCsAAeSw6eVomALI"", ""Open eBay"")",https://i.ebayimg.com/images/g/qCsAAeSw6eVomALI/s-l225.jpg
vintage diver,EBAY_US,Rare Vintage Casio Pro Trek DPX-410 Alti-Thermo Digital Sports Watch JDM 1990s,99,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227431052334?_skw=vintage+diver&hash=item34f3f2742e:g:JQYAAeSwGC9pcBPp"", ""Open eBay"")",https://i.ebayimg.com/images/g/JQYAAeSwGC9pcBPp/s-l225.jpg
vintage diver,EBAY_US,NOS Rare Vintage Orient King Diver Men’s 21J Automatic Sports Watch JDM 1990s,475,Unknown,Buy It Now,New without box or papers,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227431054097?_skw=vintage+diver&hash=item34f3f27b11:g:HUsAAeSwJnVp5AUs"", ""Open eBay"")",https://i.ebayimg.com/images/g/HUsAAeSwJnVp5AUs/s-l225.jpg
vintage diver,EBAY_US,Vintage Sheffield Swiss Made Divers Lume Date Dial Ladies Watch New Batt,600,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,luxetimelegacy,"=HYPERLINK(""https://www.ebay.com/itm/256445795576?_skw=vintage+diver&hash=item3bb55c4cf8:g:VD0AAOSwSkBnE~Fg"", ""Open eBay"")",https://i.ebayimg.com/images/g/VD0AAOSwSkBnE~Fg/s-l225.jpg
vintage diver,EBAY_US,VINTAGE ORION DIVER 5 ATM SWISS MADE MECHANICAL WRISTWATCH,249,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,iraelvira,"=HYPERLINK(""https://www.ebay.com/itm/146649057614?_skw=vintage+diver&hash=item2224f7094e:g:UZ8AAeSw~eNoTZsi"", ""Open eBay"")",https://i.ebayimg.com/images/g/UZ8AAeSw~eNoTZsi/s-l225.jpg
vintage diver,EBAY_US,Casio B812 Men’s Vintage Digital Sports Watch Module 58 JDM 1970s,75,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227475870812?_skw=vintage+diver&hash=item34f69e545c:g:lp0AAeSwSHtpLL~4"", ""Open eBay"")",https://i.ebayimg.com/images/g/lp0AAeSwSHtpLL~4/s-l225.jpg
vintage diver,EBAY_US,"Vintage USSR Mechanical watch Vostok, Submarine",80,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,nazarvintage,"=HYPERLINK(""https://www.ebay.com/itm/318149673173?_skw=vintage+diver&hash=item4a1332c0d5:g:JCgAAeSwQ5pp3mbV"", ""Open eBay"")",https://i.ebayimg.com/images/g/JCgAAeSwQ5pp3mbV/s-l225.jpg
vintage diver,EBAY_US,Casio Chronograph Illuminator #2315 AQ-150W Analog/Digital Vintage Men’s Watch,130,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Excellent,UNKNOWN,N/A,None,builomi,"=HYPERLINK(""https://www.ebay.com/itm/277803359375?_skw=vintage+diver&hash=item40ae5edc8f:g:7ywAAeSw2yNptYuT"", ""Open eBay"")",https://i.ebayimg.com/images/g/7ywAAeSw2yNptYuT/s-l225.jpg
vintage diver,EBAY_US,VINTAGE DEADSTOCK Casio G-Shock Crazy Color Watch AW-582SC-3A AW582SC 3 OG ALL,110,Unknown,Buy It Now,New with box and papers,UNKNOWN,N/A,None,yesteryears,"=HYPERLINK(""https://www.ebay.com/itm/227475933836?_skw=vintage+diver&hash=item34f69f4a8c:g:M4YAAeSw5glqf0ZS"", ""Open eBay"")",https://i.ebayimg.com/images/g/M4YAAeSw5glqf0ZS/s-l225.jpg
vintage diver,EBAY_US,Casio DEP-600 Twin Sensor Men’s Vintage Digital Diver’s Sport Watch JDM 1990s,175,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227475939671?_skw=vintage+diver&hash=item34f69f6157:g:uvkAAeSwaUtpLM~H"", ""Open eBay"")",https://i.ebayimg.com/images/g/uvkAAeSwaUtpLM~H/s-l225.jpg
vintage diver,EBAY_US,Casio DEP-600 Twin Sensor Men’s Vintage Digital Diver’s Sport Watch JDM 1990s,165,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227475945886?_skw=vintage+diver&hash=item34f69f799e:g:HTwAAeSwdVZpLNBk"", ""Open eBay"")",https://i.ebayimg.com/images/g/HTwAAeSwdVZpLNBk/s-l225.jpg
vintage diver,EBAY_US,Vintage 1970's BULER 34mm Divers Men's Watch FOR REPAIR. ASIS,125,Unknown,Buy It Now,Pre-owned - Good,BROKEN/UNTESTED,N/A,None,la_classic,"=HYPERLINK(""https://www.ebay.com/itm/356374490495?_skw=vintage+diver&hash=item52f9932d7f:g:Mb0AAOSwGG1nXcZI"", ""Open eBay"")",https://i.ebayimg.com/images/g/Mb0AAOSwGG1nXcZI/s-l225.jpg
vintage diver,EBAY_US,Vintage 1960s Chateau Men Automatic 5 ATM Diver Watch Day / Date TACHYMETRE !!!,299,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,salestandard,"=HYPERLINK(""https://www.ebay.com/itm/387614378091?_skw=vintage+diver&hash=item5a3f9e086b:g:AmIAAOSwe0pfkdjy"", ""Open eBay"")",https://i.ebayimg.com/images/g/AmIAAOSwe0pfkdjy/s-l225.jpg
vintage diver,EBAY_US,Casio AE-1200WH Mod 3299 Quartz World Time Vintage Wrist Watch Rare Green !!!,75,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,salestandard,"=HYPERLINK(""https://www.ebay.com/itm/387614380842?_skw=vintage+diver&hash=item5a3f9e132a:g:vwwAAOSwucphLA~N"", ""Open eBay"")",https://i.ebayimg.com/images/g/vwwAAOSwucphLA~N/s-l225.jpg
vintage diver,EBAY_US,Rare Vintage Classic SEIKO 7T39 6A09 Sports 150 Diver Chronograph,295,Unknown,"Buy It Now, Accepts Offers",Pre-owned - Good,UNKNOWN,N/A,None,paubrancat-0,"=HYPERLINK(""https://www.ebay.com/itm/397056144616?_skw=vintage+diver&hash=item5c7263f4e8:g:fsEAAeSwHK1oMR0C"", ""Open eBay"")",https://i.ebayimg.com/images/g/fsEAAeSwHK1oMR0C/s-l225.jpg
vintage diver,EBAY_US,Casio DEP-600 Twin Sensor Men’s Vintage Digital Diver’s Sport Watch JDM 1990s,155,Unknown,Buy It Now,Pre-owned - Good,UNKNOWN,N/A,None,honey_suckle,"=HYPERLINK(""https://www.ebay.com/itm/227475969195?_skw=vintage+diver&hash=item34f69fd4ab:g:CbYAAeSwxZxpL4ch"", ""Open eBay"")",https://i.ebayimg.com/images/g/CbYAAeSwxZxpL4ch/s-l225.jpg
